,problem_index,flip_problem,flip_shots,num1,num2,problem_msg,problem_tokens,response_repeat,response,logprobs_json,prompt_tokens,completion_tokens,shots,model,system_prompt,problem_number_format,answer_number_format,repeat_style,num_spaces,num_trailing_spaces,num_shots,problem_rng_key,shots_rng_key
20,20,True,True,59357709,59995871,59357709+59995871=,8,0,119253580,"[{""token"": ""119"", ""logprob"": -1.2352386e-05, ""top_5_logprobs"": [{""token"": ""119"", ""logprob"": -1.2352386e-05}, {""token"": ""1"", ""logprob"": -11.640666}, {""token"": ""11"", ""logprob"": -13.135268}, {""token"": ""118"", ""logprob"": -13.947707}, {""token"": "" "", ""logprob"": -16.282286}]}, {""token"": ""253"", ""logprob"": -1.5573037, ""top_5_logprobs"": [{""token"": ""253"", ""logprob"": -1.5573037}, {""token"": ""053"", ""logprob"": -2.2601082}, {""token"": ""653"", ""logprob"": -2.261863}, {""token"": ""153"", ""logprob"": -2.299432}, {""token"": ""753"", ""logprob"": -2.3474095}]}, {""token"": ""580"", ""logprob"": -1.504853e-06, ""top_5_logprobs"": [{""token"": ""580"", ""logprob"": -1.504853e-06}, {""token"": ""581"", ""logprob"": -14.608238}, {""token"": ""579"", ""logprob"": -14.889236}, {""token"": ""58"", ""logprob"": -15.333662}, {""token"": ""680"", ""logprob"": -16.22645}]}]",195,3,"61971567+89093882=151065449,75687308+58757933=134445241,68359277+73410294=141769571,71036656+41100149=112136805,82133989+64422084=146556073,96408100+43398271=139806371,93084923+55640357=148725280,92897708+22710894=115608602",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
21,21,True,True,3867236,467856041,3867236+467856041=,8,0,471723277,"[{""token"": ""471"", ""logprob"": -0.00014346908, ""top_5_logprobs"": [{""token"": ""471"", ""logprob"": -0.00014346908}, {""token"": ""472"", ""logprob"": -8.997845}, {""token"": ""467"", ""logprob"": -11.0980835}, {""token"": ""$"", ""logprob"": -13.65399}, {""token"": ""47"", ""logprob"": -14.060453}]}, {""token"": ""723"", ""logprob"": -0.00013297916, ""top_5_logprobs"": [{""token"": ""723"", ""logprob"": -0.00013297916}, {""token"": ""733"", ""logprob"": -9.584163}, {""token"": ""722"", ""logprob"": -10.493836}, {""token"": ""724"", ""logprob"": -10.751693}, {""token"": ""725"", ""logprob"": -13.02237}]}, {""token"": ""277"", ""logprob"": -4.3202e-07, ""top_5_logprobs"": [{""token"": ""277"", ""logprob"": -4.3202e-07}, {""token"": ""276"", ""logprob"": -16.817003}, {""token"": ""677"", ""logprob"": -16.837435}, {""token"": ""278"", ""logprob"": -16.85918}, {""token"": ""377"", ""logprob"": -16.952951}]}]",195,3,"365450248+6165193=371615441,175663362+2454092=178117454,464017127+9066189=473083316,917163418+2289123=919452541,633899741+4191006=638090747,541527055+2862099=544389154,448674202+8419663=457093865,749020473+8266663=757287136",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
22,22,True,True,397172572,1876836,397172572+1876836=,8,0,399049408,"[{""token"": ""399"", ""logprob"": -0.004484712, ""top_5_logprobs"": [{""token"": ""399"", ""logprob"": -0.004484712}, {""token"": ""398"", ""logprob"": -5.4119134}, {""token"": ""39"", ""logprob"": -12.388623}, {""token"": "" "", ""logprob"": -13.1300745}, {""token"": ""$"", ""logprob"": -14.255994}]}, {""token"": ""049"", ""logprob"": -0.14385274, ""top_5_logprobs"": [{""token"": ""049"", ""logprob"": -0.14385274}, {""token"": ""048"", ""logprob"": -2.0100694}, {""token"": ""047"", ""logprob"": -13.068559}, {""token"": ""050"", ""logprob"": -14.298755}, {""token"": ""046"", ""logprob"": -15.067626}]}, {""token"": ""408"", ""logprob"": -8.418666e-06, ""top_5_logprobs"": [{""token"": ""408"", ""logprob"": -8.418666e-06}, {""token"": ""407"", ""logprob"": -12.489095}, {""token"": ""308"", ""logprob"": -13.913468}, {""token"": ""508"", ""logprob"": -14.09493}, {""token"": ""406"", ""logprob"": -14.5059}]}]",195,3,"9518232+344160219=353678451,2274204+199132108=201406312,6784123+909209971=915994094,7891051+548532504=556423555,6064549+532437202=538501751,5875385+942658722=948534107,6986474+287885524=294871998,5942996+570855836=576798832",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
23,23,True,True,36813090,322008618,36813090+322008618=,8,0,358821708,"[{""token"": ""358"", ""logprob"": -7.5530326e-05, ""top_5_logprobs"": [{""token"": ""358"", ""logprob"": -7.5530326e-05}, {""token"": ""359"", ""logprob"": -9.546044}, {""token"": "" "", ""logprob"": -12.530446}, {""token"": ""357"", ""logprob"": -15.101691}, {""token"": ""3"", ""logprob"": -16.673782}]}, {""token"": ""821"", ""logprob"": -8.299462e-06, ""top_5_logprobs"": [{""token"": ""821"", ""logprob"": -8.299462e-06}, {""token"": ""822"", ""logprob"": -12.600389}, {""token"": ""820"", ""logprob"": -13.030812}, {""token"": ""82"", ""logprob"": -14.179072}, {""token"": ""221"", ""logprob"": -14.691813}]}, {""token"": ""708"", ""logprob"": -3.5954712e-05, ""top_5_logprobs"": [{""token"": ""708"", ""logprob"": -3.5954712e-05}, {""token"": ""707"", ""logprob"": -11.910128}, {""token"": ""508"", ""logprob"": -12.147917}, {""token"": ""706"", ""logprob"": -12.274996}, {""token"": ""70"", ""logprob"": -12.639139}]}]",195,3,"180307858+99005587=279313445,427364832+21559652=448924484,178111268+31827986=209939254,948477529+43013520=991491049,421871575+28888472=450760047,150625230+41905423=192530653,333209120+55382060=388591180,132913789+68184554=201098343",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
24,24,True,True,150571955,49854632,150571955+49854632=,8,0,200426587,"[{""token"": ""200"", ""logprob"": -4.1273333e-06, ""top_5_logprobs"": [{""token"": ""200"", ""logprob"": -4.1273333e-06}, {""token"": "" "", ""logprob"": -13.685534}, {""token"": ""2"", ""logprob"": -13.769098}, {""token"": ""20"", ""logprob"": -14.118177}, {""token"": ""201"", ""logprob"": -14.931726}]}, {""token"": ""426"", ""logprob"": -9.014684e-06, ""top_5_logprobs"": [{""token"": ""426"", ""logprob"": -9.014684e-06}, {""token"": ""427"", ""logprob"": -11.824941}, {""token"": ""425"", ""logprob"": -14.384452}, {""token"": ""926"", ""logprob"": -15.011249}, {""token"": ""4"", ""logprob"": -15.323108}]}, {""token"": ""587"", ""logprob"": -4.9617593e-06, ""top_5_logprobs"": [{""token"": ""587"", ""logprob"": -4.9617593e-06}, {""token"": ""87"", ""logprob"": -14.266917}, {""token"": ""187"", ""logprob"": -14.373176}, {""token"": ""5"", ""logprob"": -14.847436}, {""token"": ""588"", ""logprob"": -14.9089575}]}]",195,3,"54595313+942134508=996729821,34681027+269908102=304589129,10597660+514874580=525472240,99066876+288884032=387950908,25699099+892517525=918216624,37357891+361753415=399111306,48806518+193200338=242006856,15615828+560902144=576517972",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
25,25,True,True,557291229,183348606,557291229+183348606=,8,0,740639835,"[{""token"": ""740"", ""logprob"": -2.6968896e-06, ""top_5_logprobs"": [{""token"": ""740"", ""logprob"": -2.6968896e-06}, {""token"": "" "", ""logprob"": -13.627839}, {""token"": ""7"", ""logprob"": -15.005624}, {""token"": ""741"", ""logprob"": -15.388738}, {""token"": ""74"", ""logprob"": -15.442945}]}, {""token"": ""639"", ""logprob"": -1.9361265e-07, ""top_5_logprobs"": [{""token"": ""639"", ""logprob"": -1.9361265e-07}, {""token"": ""640"", ""logprob"": -17.104223}, {""token"": "" "", ""logprob"": -18.100702}, {""token"": ""649"", ""logprob"": -18.593098}, {""token"": ""839"", ""logprob"": -18.66257}]}, {""token"": ""835"", ""logprob"": -1.0280384e-06, ""top_5_logprobs"": [{""token"": ""835"", ""logprob"": -1.0280384e-06}, {""token"": ""834"", ""logprob"": -14.550677}, {""token"": ""836"", ""logprob"": -15.964602}, {""token"": ""235"", ""logprob"": -16.768978}, {""token"": ""833"", ""logprob"": -16.796917}]}]",195,3,"231321958+665928132=897250090,101411752+889908217=991319969,618178841+349730567=967909408,738118944+226807454=964926398,450648210+391355705=842003915,167790895+736584192=904375087,135789793+670682531=806472324,130949618+842513227=973462845",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
26,26,True,True,5155251,1950307,5155251+1950307=,8,0,7105558,"[{""token"": ""710"", ""logprob"": -5.3193703e-06, ""top_5_logprobs"": [{""token"": ""710"", ""logprob"": -5.3193703e-06}, {""token"": ""7"", ""logprob"": -13.204306}, {""token"": ""71"", ""logprob"": -13.232323}, {""token"": "" "", ""logprob"": -13.894663}, {""token"": ""610"", ""logprob"": -15.642818}]}, {""token"": ""555"", ""logprob"": -0.000615578, ""top_5_logprobs"": [{""token"": ""555"", ""logprob"": -0.000615578}, {""token"": ""556"", ""logprob"": -7.3960357}, {""token"": ""755"", ""logprob"": -15.136331}, {""token"": ""565"", ""logprob"": -15.215589}, {""token"": ""55"", ""logprob"": -15.436873}]}, {""token"": ""8"", ""logprob"": -2.6968896e-06, ""top_5_logprobs"": [{""token"": ""8"", ""logprob"": -2.6968896e-06}, {""token"": ""9"", ""logprob"": -13.273276}, {""token"": ""7"", ""logprob"": -14.595677}, {""token"": ""6"", ""logprob"": -15.254109}, {""token"": ""3"", ""logprob"": -16.460606}]}]",195,3,"3457605+2005289=5462894,1113293+8886384=9999677,3992417+4292972=8285389,2807174+4949664=7756838,4172203+3354000=7526203,1934040+7461870=9395910,2249932+5874593=8124525,1544272+7072981=8617253",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
27,27,True,True,6380063,7809834,6380063+7809834=,8,0,14129897,"[{""token"": ""141"", ""logprob"": -9.0883464e-07, ""top_5_logprobs"": [{""token"": ""141"", ""logprob"": -9.0883464e-07}, {""token"": ""14"", ""logprob"": -14.749217}, {""token"": ""142"", ""logprob"": -15.486857}, {""token"": ""13"", ""logprob"": -16.310007}, {""token"": ""1"", ""logprob"": -17.010347}]}, {""token"": ""298"", ""logprob"": -1.5212964, ""top_5_logprobs"": [{""token"": ""298"", ""logprob"": -1.5212964}, {""token"": ""698"", ""logprob"": -1.9571217}, {""token"": ""898"", ""logprob"": -2.098279}, {""token"": ""598"", ""logprob"": -2.1923037}, {""token"": ""498"", ""logprob"": -2.2983465}]}, {""token"": ""97"", ""logprob"": -4.00813e-06, ""top_5_logprobs"": [{""token"": ""97"", ""logprob"": -4.00813e-06}, {""token"": ""98"", ""logprob"": -12.842045}, {""token"": ""9"", ""logprob"": -15.131168}, {""token"": ""87"", ""logprob"": -15.619112}, {""token"": ""96"", ""logprob"": -15.7335205}]}]",195,3,"7224032+2989656=10213688,3993575+6911652=10905227,8956650+3006184=11962834,9239631+7289818=16529449,8874086+1707762=10581848,8257442+1825671=10083113,9197778+4635473=13833251,4125140+6358064=10483204",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
28,28,True,True,5850702,36819851,5850702+36819851=,8,0,42670553,"[{""token"": ""426"", ""logprob"": -5.288163e-05, ""top_5_logprobs"": [{""token"": ""426"", ""logprob"": -5.288163e-05}, {""token"": ""42"", ""logprob"": -11.492385}, {""token"": ""   "", ""logprob"": -11.674338}, {""token"": ""  "", ""logprob"": -12.313674}, {""token"": ""$"", ""logprob"": -12.424756}]}, {""token"": ""705"", ""logprob"": -2.9160103e-05, ""top_5_logprobs"": [{""token"": ""705"", ""logprob"": -2.9160103e-05}, {""token"": ""704"", ""logprob"": -11.400401}, {""token"": ""706"", ""logprob"": -12.026864}, {""token"": ""605"", ""logprob"": -12.908401}, {""token"": ""305"", ""logprob"": -13.694179}]}, {""token"": ""53"", ""logprob"": -8.418666e-06, ""top_5_logprobs"": [{""token"": ""53"", ""logprob"": -8.418666e-06}, {""token"": ""52"", ""logprob"": -12.867934}, {""token"": ""3"", ""logprob"": -13.466445}, {""token"": ""54"", ""logprob"": -13.748929}, {""token"": ""63"", ""logprob"": -14.324311}]}]",195,3,"67184088+2453070=69637158,64214209+6269224=70483433,88734401+3868927=92603328,55271374+4930429=60201803,24139397+8532768=32672165,34535765+6620254=41156019,34715210+1532116=36247326,93467495+4265091=97732586",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
29,29,True,True,11112538,2458985,11112538+2458985=,8,0,13571523,"[{""token"": ""135"", ""logprob"": -1.7835755e-05, ""top_5_logprobs"": [{""token"": ""135"", ""logprob"": -1.7835755e-05}, {""token"": ""13"", ""logprob"": -11.847236}, {""token"": "" "", ""logprob"": -12.023349}, {""token"": ""1"", ""logprob"": -13.127219}, {""token"": ""   "", ""logprob"": -14.776148}]}, {""token"": ""715"", ""logprob"": -2.188868e-05, ""top_5_logprobs"": [{""token"": ""715"", ""logprob"": -2.188868e-05}, {""token"": ""714"", ""logprob"": -11.25703}, {""token"": ""115"", ""logprob"": -12.790055}, {""token"": ""615"", ""logprob"": -13.328467}, {""token"": ""716"", ""logprob"": -14.315295}]}, {""token"": ""23"", ""logprob"": -5.5122365e-07, ""top_5_logprobs"": [{""token"": ""23"", ""logprob"": -5.5122365e-07}, {""token"": ""22"", ""logprob"": -15.878188}, {""token"": ""2"", ""logprob"": -16.867796}, {""token"": ""13"", ""logprob"": -16.959593}, {""token"": ""24"", ""logprob"": -17.307146}]}]",195,3,"3971269+86864555=90835824,7341768+69305888=76647656,6305054+19338793=25643847,7123394+32605777=39729171,1403086+74471024=75874110,2321131+52817334=55138465,8012614+76681885=84694499,8328767+38036339=46365106",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
30,30,True,True,7227647,97142149,7227647+97142149=,8,0,104769796,"[{""token"": ""104"", ""logprob"": -4.4849444e-06, ""top_5_logprobs"": [{""token"": ""104"", ""logprob"": -4.4849444e-06}, {""token"": ""$"", ""logprob"": -12.907361}, {""token"": ""+"", ""logprob"": -13.90511}, {""token"": ""10"", ""logprob"": -14.983859}, {""token"": ""103"", ""logprob"": -15.355332}]}, {""token"": ""769"", ""logprob"": -1.4819108, ""top_5_logprobs"": [{""token"": ""769"", ""logprob"": -1.4819108}, {""token"": ""969"", ""logprob"": -1.6062585}, {""token"": ""869"", ""logprob"": -2.3791065}, {""token"": ""069"", ""logprob"": -2.4650326}, {""token"": ""669"", ""logprob"": -2.4656353}]}, {""token"": ""796"", ""logprob"": -4.406056e-05, ""top_5_logprobs"": [{""token"": ""796"", ""logprob"": -4.406056e-05}, {""token"": ""797"", ""logprob"": -12.002947}, {""token"": ""296"", ""logprob"": -12.076622}, {""token"": ""696"", ""logprob"": -12.146484}, {""token"": ""795"", ""logprob"": -12.329798}]}]",195,3,"98415399+9224913=107640312,98562445+4099443=102661888,98019126+2263737=100282863,94634736+5913475=100548211,94354128+8710946=103065074,98192606+4523166=102715772,91188165+9148270=100336435,98102570+4061046=102163616",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
31,31,True,True,99058118,7897140,99058118+7897140=,8,0,106055258,"[{""token"": ""106"", ""logprob"": -0.00011939728, ""top_5_logprobs"": [{""token"": ""106"", ""logprob"": -0.00011939728}, {""token"": ""1"", ""logprob"": -9.434653}, {""token"": ""$"", ""logprob"": -11.015159}, {""token"": ""105"", ""logprob"": -11.692924}, {""token"": ""10"", ""logprob"": -11.822339}]}, {""token"": ""055"", ""logprob"": -0.8026183, ""top_5_logprobs"": [{""token"": ""055"", ""logprob"": -0.8026183}, {""token"": ""155"", ""logprob"": -1.839886}, {""token"": ""455"", ""logprob"": -2.6128447}, {""token"": ""555"", ""logprob"": -2.643347}, {""token"": ""255"", ""logprob"": -2.7500422}]}, {""token"": ""258"", ""logprob"": -0.0016116275, ""top_5_logprobs"": [{""token"": ""258"", ""logprob"": -0.0016116275}, {""token"": ""8"", ""logprob"": -6.9310303}, {""token"": ""58"", ""logprob"": -9.395433}, {""token"": ""758"", ""logprob"": -9.870779}, {""token"": ""658"", ""logprob"": -10.201508}]}]",195,3,"7857832+95289920=103147752,1049712+98968383=100018095,7054227+96124596=103178823,2802112+99252789=102054901,3632514+98147763=101780277,9585762+93440715=103026477,8640015+95683773=104323788,6740456+94685058=101425514",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
32,32,True,True,28357895,63280053,28357895+63280053=,8,0,91637948,"[{""token"": ""916"", ""logprob"": -1.8431772e-05, ""top_5_logprobs"": [{""token"": ""916"", ""logprob"": -1.8431772e-05}, {""token"": ""9"", ""logprob"": -11.5932665}, {""token"": ""91"", ""logprob"": -11.770465}, {""token"": ""915"", ""logprob"": -14.141238}, {""token"": ""917"", ""logprob"": -15.5851965}]}, {""token"": ""379"", ""logprob"": -1.2664457e-06, ""top_5_logprobs"": [{""token"": ""379"", ""logprob"": -1.2664457e-06}, {""token"": ""378"", ""logprob"": -15.206347}, {""token"": ""3"", ""logprob"": -15.352532}, {""token"": ""979"", ""logprob"": -15.968604}, {""token"": ""377"", ""logprob"": -16.17908}]}, {""token"": ""48"", ""logprob"": -1.9816675e-06, ""top_5_logprobs"": [{""token"": ""48"", ""logprob"": -1.9816675e-06}, {""token"": ""4"", ""logprob"": -14.502371}, {""token"": ""49"", ""logprob"": -15.206263}, {""token"": ""47"", ""logprob"": -15.477507}, {""token"": ""46"", ""logprob"": -15.489536}]}]",195,3,"24168684+18613445=42782129,14911006+78331559=93242565,49989018+33879124=83868142,51578050+38527822=90105872,49212977+42209520=91422497,62206329+28335307=90541636,10073447+88454619=98528066,24156679+74499088=98655767",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
33,33,True,True,52626478,77811199,52626478+77811199=,8,0,130237677,"[{""token"": ""130"", ""logprob"": -5.080963e-06, ""top_5_logprobs"": [{""token"": ""130"", ""logprob"": -5.080963e-06}, {""token"": ""1"", ""logprob"": -12.291732}, {""token"": ""13"", ""logprob"": -14.905673}, {""token"": ""131"", ""logprob"": -17.107834}, {""token"": "" "", ""logprob"": -18.248589}]}, {""token"": ""237"", ""logprob"": -1.9258244, ""top_5_logprobs"": [{""token"": ""237"", ""logprob"": -1.9258244}, {""token"": ""037"", ""logprob"": -2.0690606}, {""token"": ""537"", ""logprob"": -2.094085}, {""token"": ""937"", ""logprob"": -2.1272824}, {""token"": ""737"", ""logprob"": -2.204799}]}, {""token"": ""677"", ""logprob"": -2.8160932e-06, ""top_5_logprobs"": [{""token"": ""677"", ""logprob"": -2.8160932e-06}, {""token"": ""877"", ""logprob"": -14.792859}, {""token"": ""277"", ""logprob"": -14.932965}, {""token"": ""077"", ""logprob"": -14.992703}, {""token"": "" "", ""logprob"": -15.041245}]}]",195,3,"89206349+49804795=139011144,68320171+39299154=107619325,77225562+24760273=101985835,85836417+84296079=170132496,91237627+63918794=155156421,77705491+49033216=126738707,34433374+74453661=108887035,85292130+17827950=103120080",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
34,34,True,True,9654545,395283483,9654545+395283483=,8,0,404938028,"[{""token"": ""404"", ""logprob"": -0.00014716439, ""top_5_logprobs"": [{""token"": ""404"", ""logprob"": -0.00014716439}, {""token"": ""405"", ""logprob"": -8.825941}, {""token"": "" "", ""logprob"": -16.998652}, {""token"": ""40"", ""logprob"": -17.646757}, {""token"": ""403"", ""logprob"": -17.973822}]}, {""token"": ""938"", ""logprob"": -0.09399994, ""top_5_logprobs"": [{""token"": ""938"", ""logprob"": -0.09399994}, {""token"": ""937"", ""logprob"": -2.4132023}, {""token"": ""038"", ""logprob"": -10.037964}, {""token"": ""939"", ""logprob"": -10.389389}, {""token"": ""936"", ""logprob"": -10.510168}]}, {""token"": ""028"", ""logprob"": -6.0345924e-06, ""top_5_logprobs"": [{""token"": ""028"", ""logprob"": -6.0345924e-06}, {""token"": ""027"", ""logprob"": -12.822304}, {""token"": ""029"", ""logprob"": -14.163368}, {""token"": ""28"", ""logprob"": -14.879538}, {""token"": ""928"", ""logprob"": -15.029879}]}]",195,3,"449919170+9502929=459422099,888748148+8842775=897590923,450874616+8137041=459011657,990683476+2380677=993064153,383708393+6369767=390078160,152773113+2906835=155679948,419608175+5359521=424967696,801975769+4703508=806679277",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,nosep,,0,0,8,0,1
