,problem_index,flip_problem,flip_shots,num1,num2,problem_msg,problem_tokens,response_repeat,response,prompt_tokens,completion_tokens,shots,model,system_prompt,problem_number_format,answer_number_format,repeat_style,num_spaces,num_trailing_spaces,num_shots,problem_rng_key,shots_rng_key
131,41,False,False,47706879,737397363,47706879+737397363=,8,0,"785,104,242",73,5,"56560600+123737009=180297609,45042024+142412053=187454077",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
132,42,False,False,975019769,8584821,975019769+8584821=,8,0,"983,604,590",73,5,"568523746+2000769=570524515,534208557+8099138=542307695",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
133,43,False,False,764100366,12205532,764100366+12205532=,8,0,"776,305,898",73,5,"643814214+88118380=731932594,909327098+41776717=951103815",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
134,44,False,False,325038684,314311216,325038684+314311216=,8,0,"639,349,900",73,5,"159433095+547300138=706733233,279042564+268174744=547217308",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
135,45,False,False,3626898,8897740,3626898+8897740=,8,0,"12,523,638",73,5,"3284763+5741497=9026260,6768685+4415737=11184422",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
136,46,False,False,3654384,90928948,3654384+90928948=,8,0,"94,183,332",73,5,"7554729+49308681=56863410,3920056+44828991=48749047",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
137,47,False,False,5215841,248222037,5215841+248222037=,8,0,"253,437,878",73,5,"3613625+370777935=374391560,5389495+842073747=847463242",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
138,48,False,False,83213051,3277055,83213051+3277055=,8,0,"86,100,106",73,5,"88767267+4986040=93753307,12340596+2302082=14642678",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
139,49,False,False,97302597,72197177,97302597+72197177=,8,0,"169,599,774",73,5,"93037001+56863043=149900044,28799148+14095922=42895070",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
140,50,False,False,43522959,626053173,43522959+626053173=,8,0,"669,576,132",73,5,"49217907+374160669=423378576,24935627+672966926=697902553",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
141,51,False,False,810599385,6461223,810599385+6461223=,8,0,"816,060,608",73,5,"183185645+1115750=184301395,273074170+4822163=277896333",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
142,52,False,False,368321110,61308300,368321110+61308300=,8,0,"429,629,410",73,5,"316689475+24614772=341304247,555412191+63995560=619407751",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
143,53,False,False,347634465,156805150,347634465+156805150=,8,0,"504,439,615",75,5,"226011341+987955479=1213966820,409531973+174837054=584369027",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
144,54,False,False,8980889,7917286,8980889+7917286=,8,0,"16,896,175",73,5,"4456432+7357009=11813441,4324606+4573539=8898145",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
145,55,False,False,3149015,51428634,3149015+51428634=,8,0,"54,977,649",73,5,"3031743+32401010=35432753,3092719+16655738=19748457",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
146,56,False,False,3132772,920969091,3132772+920969091=,8,0,"923,101,863",73,5,"5953003+672494683=678447686,2490680+797585886=800076566",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
147,57,False,False,15986434,1392246,15986434+1392246=,8,0,"17,871,680",73,5,"68102662+2759250=70861912,62670221+1902364=64572585",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
148,58,False,False,48951570,94029536,48951570+94029536=,8,0,"142,081,106",73,5,"86000733+28775209=114775942,68587153+97069642=165656795",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
149,59,False,False,22063662,572653085,22063662+572653085=,8,0,"594,716,747",73,5,"40307996+904895915=945203911,22158079+753873610=776031689",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
150,60,False,False,291062901,3723758,291062901+3723758=,8,0,"294,786,659",73,5,"363369838+9684743=373054581,891439201+6316666=897755867",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
151,61,False,False,117221765,47622549,117221765+47622549=,8,0,"164,844,314",73,5,"745914937+68646478=814561415,403927229+48566547=452493776",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
152,62,False,False,730626411,467731809,730626411+467731809=,8,0,"1,198,358,220",75,7,"740425681+128301898=868727579,539034477+738862082=1277896559",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
153,63,False,False,3714885,7521962,3714885+7521962=,8,0,"11,736,847",73,5,"9989207+8866215=18855422,9483317+7988465=17471782",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
154,64,False,False,9006484,53267652,9006484+53267652=,8,0,"62,074,136",73,5,"4246178+32113903=36360081,7307462+62763934=70071396",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
155,65,False,False,5222029,198699994,5222029+198699994=,8,0,"203,922,023",73,5,"1908726+110219937=112128663,2186933+814693947=816880880",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
156,66,False,False,64833346,1716892,64833346+1716892=,8,0,"66,150,238",73,5,"48805187+7722943=56528130,78110009+2978336=81088345",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
157,67,False,False,10226838,45688794,10226838+45688794=,8,0,"55,015,632",73,5,"96066408+75627624=171694032,29335682+30969411=60305093",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
158,68,False,False,49922028,225780966,49922028+225780966=,8,0,"275,703,994",73,5,"83919937+895169444=979089381,75416772+271727909=347144681",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
159,69,False,False,131742199,8562138,131742199+8562138=,8,0,"140,304,337",73,5,"257729303+8057664=265786967,817391972+4522846=821914818",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
160,70,False,False,144889651,97098489,144889651+97098489=,8,0,"241,988,140",75,5,"233022882+73585782=306608664,942079301+57977966=1000057267",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
161,71,False,False,167544901,475350920,167544901+475350920=,8,0,"642,895,821",75,5,"610753469+452438421=1063191890,177055915+721234626=898290541",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
162,72,False,False,9374668,6122542,9374668+6122542=,8,0,"15,294,210",73,5,"1972559+1514479=3487038,6343781+8458396=14802177",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
163,73,False,False,1973134,13007120,1973134+13007120=,8,0,"14,016,254",73,5,"8554190+10705468=19259658,4376391+44151673=48528064",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
164,74,False,False,9360347,717451560,9360347+717451560=,8,0,"726,811,907",73,5,"1757969+343255638=345013607,9587629+579521760=589109389",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
165,75,False,False,28505409,2617207,28505409+2617207=,8,0,"31,757,616",73,5,"99977357+1739524=101716881,73736132+3502580=77238712",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
166,76,False,False,21598838,85133526,21598838+85133526=,8,0,"106,732,364",73,5,"87506600+36469416=123976016,84719677+57862242=142581919",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
167,77,False,False,83901777,962169873,83901777+962169873=,8,0,"1,046,071,650",73,7,"32610280+357822750=390433030,23514502+451192940=474707442",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
168,78,False,False,311491260,3425934,311491260+3425934=,8,0,"314,916,194",73,5,"679321471+4772620=684094091,682905003+2346216=685251219",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
169,79,False,False,986793495,54021090,986793495+54021090=,8,0,"1,040,814,585",73,7,"109071204+86283320=195354524,407407936+30145251=437553187",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
170,80,False,False,494414977,632215798,494414977+632215798=,8,0,"1,126,630,775",77,7,"902657262+984918055=1887575317,131406168+971063401=1102469569",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
171,81,False,False,1677324,7514842,1677324+7514842=,8,0,"9,192,166",73,5,"3433969+5102126=8536095,7843840+9519813=17363653",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
172,82,False,False,8842593,12036159,8842593+12036159=,8,0,"20,492,752",73,5,"6273534+42860597=49134131,9752847+95725303=105478150",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
173,83,False,False,8202333,472019863,8202333+472019863=,8,0,"480,222,196",73,5,"7482165+766541911=774024076,7889716+961129904=969019620",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
174,84,False,False,45909767,8780671,45909767+8780671=,8,0,"54,606,438",73,5,"48674765+1441130=50115895,11743229+1546300=13289529",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
175,85,False,False,40185932,43182335,40185932+43182335=,8,0,"83,368,267",73,5,"30762385+35079281=65841666,94404127+93967095=188371222",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
176,86,False,False,96811155,407867638,96811155+407867638=,8,0,"504,678,793",73,5,"36691272+319691690=356382962,11312415+472409695=483722110",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
177,87,False,False,592955730,7719228,592955730+7719228=,8,0,"600,674,958",73,5,"283459338+1551230=285010568,789206888+9150776=798357664",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
178,88,False,False,596780670,95328802,596780670+95328802=,8,0,"692,109,472",73,5,"831059696+44059708=875119404,425158699+56771003=481929702",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
179,89,False,False,752752744,328244045,752752744+328244045=,8,0,"1,080,996,789",77,7,"761858063+302905867=1064763930,284334440+938335742=1222670182",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,2,0,1
180,0,False,False,2307350,6058422,2307350+6058422=,8,0,"8,363,772",119,5,"8164290+4761627=12925917,6026337+3713674=9740011,3269144+2408318=5677462,8870993+4965945=13836938",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
181,1,False,False,7778640,14016227,7778640+14016227=,8,0,"21,890,867",119,5,"4577401+48986114=53563515,2011501+75329159=77340660,2105083+35190507=37295590,6860160+79408423=86268583",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
182,2,False,False,9482500,964332763,9482500+964332763=,8,0,"973,815,263",119,5,"7512213+942292093=949804306,4671020+454058055=458729075,7987873+538001944=545989817,8683723+769108974=777792697",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
183,3,False,False,51629751,1711633,51629751+1711633=,8,0,"53,812,384",119,5,"68633939+5310380=73944319,64588104+5320641=69908745,19222303+6073905=25296208,61063786+2419058=63482844",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
184,4,False,False,57713793,81530413,57713793+81530413=,8,0,"139,244,206",119,5,"86126589+36884201=123010790,59902224+30694938=90597162,86050909+48805403=134856312,41780116+69071983=110852099",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
185,5,False,False,10841276,608537036,10841276+608537036=,8,0,"619,378,312",119,5,"28489424+888483886=916973310,72080475+826237185=898317660,88351518+736631004=824982522,97650216+332929601=430579817",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
186,6,False,False,201260781,7489051,201260781+7489051=,8,0,"208,750,832",119,5,"109472120+5301592=114773712,882824762+5810592=888635354,626408916+5180938=631589854,367433260+6766227=374199487",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
187,7,False,False,580528087,15255626,580528087+15255626=,8,0,"595,783,713",121,5,"937932158+89402445=1027334603,352093843+87812123=439905966,110920338+92377308=203297646,111452996+79280466=190733462",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
188,8,False,False,391577960,272373856,391577960+272373856=,8,0,"663,951,816",119,5,"650386594+227366106=877752700,518433549+198725885=717159434,376840886+403647231=780488117,272622838+618676442=891299280",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
189,9,False,False,5807401,2374360,5807401+2374360=,8,0,"8,181,761",119,5,"9458871+3933404=13392275,3489654+2107299=5596953,8742721+9342892=18085613,6947681+9305608=16253289",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
190,10,False,False,3735601,78222315,3735601+78222315=,8,0,"81,057,916",119,5,"2613676+79721673=82335349,8949218+53614019=62563237,9723380+79487736=89211116,7313114+60058017=67371131",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
191,11,False,False,6612747,566641845,6612747+566641845=,8,0,"573,254,592",119,5,"5568944+329137718=334706662,8997031+267159305=276156336,1246722+177272819=178519541,1772506+778226639=779999145",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
192,12,False,False,42267863,8567869,42267863+8567869=,8,0,"50,473,732",119,5,"60384172+1647144=62031316,12523847+5298209=17822056,46039971+4709186=50749157,78537443+2733264=81270707",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
193,13,False,False,47695019,29774166,47695019+29774166=,8,0,"77,469,185",119,5,"63656791+26244308=89901099,93536453+42135390=135671843,63653623+89681945=153335568,73815078+63527504=137342582",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
194,14,False,False,18614706,518722247,18614706+518722247=,8,0,"537,336,953",119,5,"97858914+316786211=414645125,78413611+320390115=398803726,80935034+351848541=432783575,70020827+284623375=354644202",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
195,15,False,False,306492243,5719768,306492243+5719768=,8,0,"312,211,011",119,5,"173022491+9271597=182294088,628527422+5249040=633776462,582439051+7924782=590363833,859185468+6801657=865987125",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
196,16,False,False,808630085,27532599,808630085+27532599=,8,0,"836,162,684",119,5,"851398622+11254601=862653223,425019190+32299573=457318763,639183178+17120996=656304174,676539230+25088925=701628155",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
197,17,False,False,430298470,694067915,430298470+694067915=,8,0,"1,124,366,385",121,7,"330910444+624996094=955906538,206277925+162583826=368861751,584100047+133970669=718070716,535299102+919414507=1454713609",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
198,18,False,False,7169254,6322530,7169254+6322530=,8,0,"13,492,784",119,5,"8634003+5704370=14338373,7919540+4546365=12465905,3314847+7953409=11268256,9670172+4590953=14261125",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
199,19,False,False,8572387,76470457,8572387+76470457=,8,0,"85,342,844",119,5,"5098248+50486212=55584460,4407718+24281853=28689571,5381196+68974843=74356039,6015605+27773751=33789356",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
200,20,False,False,4304231,377004109,4304231+377004109=,8,0,"381,308,340",119,5,"2828532+150209465=153037997,6254881+574497217=580752098,9063993+464341885=473405878,2412990+399252078=401665068",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
201,21,False,False,92387097,3019679,92387097+3019679=,8,0,"95,067,776",119,5,"18250594+7108684=25359278,13008727+6203030=19211757,36823945+9505574=46329519,63831104+4275610=68106714",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
202,22,False,False,35295736,81720003,35295736+81720003=,8,0,"117,215,739",119,5,"17035145+39024257=56059402,96460159+87737207=184197366,27096116+55216902=82313018,11645273+55910499=67555772",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
203,23,False,False,31569348,923325852,31569348+923325852=,8,0,"954,895,200",119,5,"79869263+456400142=536269405,14009288+512362045=526371333,75606502+765237875=840844377,79106212+470309012=549415224",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
204,24,False,False,851153427,4266518,851153427+4266518=,8,0,"855,419,945",119,5,"378813458+2347632=381161090,152857029+1862768=154719797,770492324+1732982=772225306,644482646+3260036=647742682",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
205,25,False,False,910436316,79313778,910436316+79313778=,8,0,"989,750,094",119,5,"574842849+15371725=590214574,913383959+76657627=990041586,753526597+71834407=825361004,527800805+25415494=553216299",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
206,26,False,False,439288219,390148286,439288219+390148286=,8,0,"829,436,505",125,5,"887444921+642881197=1530326118,394217501+599375878=993593379,617007486+670467464=1287474950,933273198+449043731=1382316929",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
207,27,False,False,7859788,7979386,7859788+7979386=,8,0,"15,839,174",119,5,"2243862+5213853=7457715,7512699+8938428=16451127,2169622+2493486=4663108,8942910+4286160=13229070",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
208,28,False,False,5746685,74617405,5746685+74617405=,8,0,"80,864,090",119,5,"7914182+10285234=18199416,3314369+25262919=28577288,6185003+67286068=73471071,7529175+13173236=20702411",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
209,29,False,False,1227763,881768096,1227763+881768096=,8,0,"882,995,859",119,5,"2343247+541366779=543710026,5193760+647948931=653142691,5071655+321963111=327034766,5787769+990967774=996755543",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
210,30,False,False,28696832,1516385,28696832+1516385=,8,0,"30,132,217",119,5,"31711956+5010677=36722633,80372082+3340193=83712275,34928245+7063905=41992150,65470545+4679258=70149803",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
211,31,False,False,86669258,60294542,86669258+60294542=,8,0,"146,263,800",119,5,"53849054+33220325=87069379,14016673+58589473=72606146,65514074+68945650=134459724,88025958+66692361=154718319",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
212,32,False,False,26269523,860417848,26269523+860417848=,8,0,"886,687,371",119,5,"15075604+223392099=238467703,22337205+285844127=308181332,18985096+357159930=376145026,85612595+610527187=696139782",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
213,33,False,False,288317111,6719702,288317111+6719702=,8,0,"295,036,813",119,5,"476347049+8389017=484736066,137900949+7159269=145060218,626663534+3427640=630091174,370973371+2325222=373298593",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
214,34,False,False,375974393,17570295,375974393+17570295=,8,0,"393,544,688",119,5,"711994305+27232831=739227136,615258779+49308825=664567604,255639611+56583506=312223117,460204090+46387949=506592039",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
215,35,False,False,702855193,392159457,702855193+392159457=,8,0,"1,094,014,650",127,7,"354040467+918185286=1272225753,701669110+524051671=1225720781,786296124+422973707=1209269831,961540600+258316133=1219856733",gpt-3.5-turbo-0301,You are a helpful assistant.,nosep,comma_r2l,,0,0,4,0,1
